body_part,sub_category,original_english,twi_translation
Nose,Congestion & Pressure,My nose is so blocked I can only breathe through my mouth.,Hwene siw no ama m'ano nkoa na mede home seesei.
Nose,Congestion & Pressure,My face feels like it's swollen from the inside.,Ɛyɛ me sɛ m'anim ahon wɔ mu.
Nose,Congestion & Pressure,My face feels like it's swollen from the inside.,Metee nka sɛ m'anim emu nyinaa ahon.
Nose,Congestion & Pressure,My face feels like it's swollen from the inside.,Ɛyɛ me te sɛ nea m'anim ahon wɔ emu tɔnn.
Nose,Congestion & Pressure,My face feels like it's swollen from the inside.,Mete honhone nka wɔ m'anim mu.
Nose,Congestion & Pressure,My face feels like it's swollen from the inside.,M'anim mu yɛ me kɛse te sɛ nea ɛhon wɔ mu.
Nose,Congestion & Pressure,The pressure behind my nose is so intense it's making my teeth ache.,"Ade a ɛrehyɛ me hwene akyi nti, me se reyɛ me yaw papaapa."
Nose,Congestion & Pressure,The pressure behind my nose is so intense it's making my teeth ache.,Me hwene mu a ɛkyere me no ama me se reyɛ me yaw.
Nose,Congestion & Pressure,The pressure behind my nose is so intense it's making my teeth ache.,Duruyɛ a ɛwɔ me hwene akyi no aka me se ama ɛreyɛ me yaw.
Nose,Congestion & Pressure,The pressure behind my nose is so intense it's making my teeth ache.,"Ɛsiane ɔhyɛ a ɛwɔ me hwene akyi nti, me se mu reyɛ me yaw denden."
Nose,Congestion & Pressure,The pressure behind my nose is so intense it's making my teeth ache.,Ɛyaw a ɛwɔ me hwene akyi no rehyɛ akɔ me se mu ama ɛreyɛ me yaw.
Nose,Discharge & Irritation,Thick yellow-green mucus is draining down the back of my throat.,Hwenemuna a emu pi a ɛyɛ akokɔserade ne ahabanmono resene kɔ me mene akyi.
Nose,Discharge & Irritation,Thick yellow-green mucus is draining down the back of my throat.,Pɔpotee a emu yɛ duru na ɛyɛ kɔkɔɔ-mono resene kɔ me mene mu.
Nose,Discharge & Irritation,Thick yellow-green mucus is draining down the back of my throat.,Hwenemuna a ɛyɛ mmerɛw na ɛyɛ kɔkɔɔ-mono reporow rekɔ me mene akyi.
Nose,Discharge & Irritation,Thick yellow-green mucus is draining down the back of my throat.,Fifise a emu pi a ɛyɛ akokɔserade-ahabanmono resene kɔ me mene akyi.
Nose,Discharge & Irritation,Thick yellow-green mucus is draining down the back of my throat.,Hwenemuna a emu yɛ duru gu me mënë akyi.
Nose,Discharge & Irritation,My nose is running so badly I can't stop wiping it.,"Me hwene mu resen dodo, mentumi nnyae ne popo."
Nose,Discharge & Irritation,My nose is running so badly I can't stop wiping it.,Me hwene mu rebu fi enti merepopo nkoa.
Nose,Discharge & Irritation,My nose is running so badly I can't stop wiping it.,Pɔpotee no ba dodo ma mentumi nnyae me hwene popo.
Nose,Discharge & Irritation,My nose is running so badly I can't stop wiping it.,Bere biara merepopɔ me hwene efisɛ ɛresen dodo.
Nose,Discharge & Irritation,My nose is running so badly I can't stop wiping it.,Me hwene mu sen no nnyae enti merepopɔ ho daa.
Nose,Discharge & Irritation,There's a constant drip at the back of my throat making me cough.,Me mene akyi retɔ nsuo daa a ɛbɔ me wa.
Nose,Discharge & Irritation,There's a constant drip at the back of my throat making me cough.,Biribi retɔ tẽẽ wɔ me mene akyi a ɛrema mebɔ wa.
Nose,Discharge & Irritation,There's a constant drip at the back of my throat making me cough.,Nsuo retɔ gu me mene mu dodo a ɛma mebɔ wa daa.
Nose,Discharge & Irritation,There's a constant drip at the back of my throat making me cough.,Me mene akyi nsuo a ɛretɔ yi nnyae na ɛma mebɔ wa.
Nose,Discharge & Irritation,There's a constant drip at the back of my throat making me cough.,Menewasen hɔ nsuo bi retɔ nketenkete a ɛrehyɛ me ma mebɔ wa.
Nose,Discharge & Irritation,My nostrils feel raw and cracked from constant wiping.,"Sɛnea mepopɔ me hwenem daa yi nti, ɛhɔ apiri na apae pɛpɛɛpɛ."
Nose,Discharge & Irritation,My nostrils feel raw and cracked from constant wiping.,Me hwenem tokuro no mu ayɛ ya na apapae ɛfiri sɛ mepopɔ ho dodo.
Nose,Discharge & Irritation,My nostrils feel raw and cracked from constant wiping.,Me hwenem tokuro mu retetɛ me na apae mpopɔ a mepopɔ ho nti.
Nose,Discharge & Irritation,My nostrils feel raw and cracked from constant wiping.,Mepopɔ me hwene ho dodo nti me hwenem hɔ ayɛ kurukuruwa na ɛyɛ me ya.
Nose,Discharge & Irritation,My nostrils feel raw and cracked from constant wiping.,Sɛnea mepopɔ me hwene mu daa yi ama hɔ apiri na akyene.
Nose,Discharge & Irritation,Blood keeps dripping from my nose and won't stop.,Mogya retɔ gu firi me hwene mu na ɛnnyae koraa.
Nose,Discharge & Irritation,Blood keeps dripping from my nose and won't stop.,Mogyahwene resen me na ɛnyae koraa.
Nose,Discharge & Irritation,Blood keeps dripping from my nose and won't stop.,Mogya gu firi me hwene mu mmaako mmaako a ɛrennyae.
Nose,Discharge & Irritation,Blood keeps dripping from my nose and won't stop.,Me hwene mu mogya retɔ daa na ɛnsɔ koraa.
Nose,Discharge & Irritation,Blood keeps dripping from my nose and won't stop.,Mogya retɔ firi me hwene mu a ɛnyae tɔ.
Nose,Smell & Sensation,I've completely lost my sense of smell.,Me hwene nte hwa bio koraa.
Nose,Smell & Sensation,I've completely lost my sense of smell.,Mentumi nte biribiara hua bio.
Nose,Smell & Sensation,I've completely lost my sense of smell.,Me hwa tẽẽ no ayera koraa.
Nose,Smell & Sensation,I've completely lost my sense of smell.,"Me hwene ayɛ kputuu, mentumi nte hua biara bio."
Nose,Smell & Sensation,I've completely lost my sense of smell.,"Biribiara hua a mede bɛhyehyɛ me hwene mu no, mente bio."
Nose,Smell & Sensation,"Everything I smell has a foul, rotten odour that isn't real.","Biribiara a mede bɛhyehyɛ me hwene mu no, ɛbon dodo nso ɛnyɛ ampa."
Nose,Smell & Sensation,"Everything I smell has a foul, rotten odour that isn't real.",Mente hwa pa biara bio sɛ hwa fĩ a aporɔ a ɛnyɛ ampa nko ara.
Nose,Smell & Sensation,"Everything I smell has a foul, rotten odour that isn't real.","Biribiara a mɛte ne hua biara bon sɛ adeɛ a aporɔ, mpo sɛ ɛnyɛ ampa mpo a."
Nose,Smell & Sensation,"Everything I smell has a foul, rotten odour that isn't real.",Mente hwa pa biara gye hwa bɔne a aporɔ a ɛnyɛ ampa.
Nose,Smell & Sensation,"Everything I smell has a foul, rotten odour that isn't real.","Biribiara a mɛte ne hua biara bɛyɛ me sɛ adeɛ a aporɔ a ɛbon, nanso ɛnyɛ ampa."
Nose,Smell & Sensation,My nose feels like it's on fire with every breath.,"Sɛ mehome biara a, ɛyɛ me sɛ me hwene mu redɛw gya."
Nose,Smell & Sensation,My nose feels like it's on fire with every breath.,"Mehome biara a, me hwene mu hyehye me te sɛ gya."
Nose,Smell & Sensation,My nose feels like it's on fire with every breath.,"Ɔhome biara a mɛhome no, me hwene mu hyɛ me dodo."
Nose,Smell & Sensation,My nose feels like it's on fire with every breath.,Me hwene mu yɛ me ya hyehyehyɛ te sɛ gya sɛ mehome biara.
Nose,Smell & Sensation,My nose feels like it's on fire with every breath.,Ɔhome biara a mɛhome no ma me hwene mu dɛw sɛ gya.
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,Me mene mu yɛ me ya te sɛ nea mamene ahwehwɛ bubui.
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,Ɛyɛ me sɛ mamene ahwehwɛ bi a eburowoe wɔ me mene mu.
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,Me kɔn mu yɛ me nwene te sɛ nea ahwehwɛ bi rura me mu.
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,"Sɛ memene ade a, ɛyɛ me ya te sɛ nea ahwehwɛ eburowoe gu me mene mu."
Mouth & Throat,Throat Pain,My throat feels like I swallowed broken glass.,"Te sɛ nea mamene ahwehwɛ a ebubu lɔfɔɔ, saa na me mene mu yɛ me ya."
Mouth & Throat,Throat Pain,My throat is so raw and sore it burns with every swallow.,Me mene mu apae na ɛhyehye me bere biara a mɛmene ade.
Mouth & Throat,Throat Pain,My throat is so raw and sore it burns with every swallow.,Me mene mu yɛ me ya paa na ɛhyehye me sɛ memene ade a.
Mouth & Throat,Throat Pain,My throat is so raw and sore it burns with every swallow.,"Bere biara a mɛmene ade no, me kɔn mu hyehye me te sɛ ogya."
Mouth & Throat,Throat Pain,My throat is so raw and sore it burns with every swallow.,Me mene mu atetew na ɛyɛ ya hyehyehye bere a mɛmene biribi.
Mouth & Throat,Throat Pain,My throat is so raw and sore it burns with every swallow.,"Sɛ memene ade mpo a, me mene mu hyew rura me."
Mouth & Throat,Throat Pain,It hurts to swallow even my own saliva.,"Mɛmene me ntasuo mpo a, ɛyɛ me ya paa."
Mouth & Throat,Throat Pain,It hurts to swallow even my own saliva.,"Sɛ memene m'ano nsuo mpo a, na me mene mu ayɛ ya."
Mouth & Throat,Throat Pain,It hurts to swallow even my own saliva.,"M'ano ntasuo mpo, mentumi mmene kwa a anyɛ me ya."
Mouth & Throat,Throat Pain,It hurts to swallow even my own saliva.,Ɛyɛ me ya paa sɛ memene me ntasuo mpo a.
Mouth & Throat,Throat Pain,It hurts to swallow even my own saliva.,Ntasuo mpo a mɛmene na ɛyɛ me yaw yi.
Mouth & Throat,Throat Pain,"I have a sharp, stabbing pain in my tonsil on one side.",Me mene mu nnaa fã koro yɛ me ya ruraa te sɛ nea biribi rewɔ me.
Mouth & Throat,Throat Pain,"I have a sharp, stabbing pain in my tonsil on one side.","Entumi nyɛ yiye, biribi rewɔ me wɔ me kɔbɔ fã koro."
Mouth & Throat,Throat Pain,"I have a sharp, stabbing pain in my tonsil on one side.",Me kɔbɔ baako yɛ me ya din paa te sɛ nea nsee rewɔ me.
Mouth & Throat,Throat Pain,"I have a sharp, stabbing pain in my tonsil on one side.",Me mene mu kɔbɔ fã baako firi me ya te sɛ dade a ano yɛ nnam.
Mouth & Throat,Throat Pain,"I have a sharp, stabbing pain in my tonsil on one side.",Ɛyaw kɛse bi rewɔ me wɔ me mene mu fã baako.
Mouth & Throat,Throat Pain,It feels like a hot coal is sitting at the back of my throat.,Ɛyɛ me sɛ ogyabiri a ɛredɛw na ɛda me mene akyi.
Mouth & Throat,Throat Pain,It feels like a hot coal is sitting at the back of my throat.,"Te sɛ nea ogya fua bi hyɛ me mene akyiri paa, saa na ɛyɛ me."
Mouth & Throat,Throat Pain,It feels like a hot coal is sitting at the back of my throat.,Me kɔn akyi hyehye me te sɛ ogyafua a ano yɛ hyew.
Mouth & Throat,Throat Pain,It feels like a hot coal is sitting at the back of my throat.,Ɛyɛ me sɛ ogya bi na ɛgyina me mene akyi hɔ a ɛrehyehye me.
Mouth & Throat,Throat Pain,It feels like a hot coal is sitting at the back of my throat.,Ogyabiri hyew paa bi na ɛhyɛ me mene dɔnkɔn mu.
Mouth & Throat,Swallowing & Lumps,It feels like there's a lump stuck in my throat I can't swallow away.,Ɛyɛ me sɛ ade kurukuruwa bi asenn me mene mu a mentumi mmene mgu.
Mouth & Throat,Swallowing & Lumps,It feels like there's a lump stuck in my throat I can't swallow away.,Te sɛ nea biribi apuni me mene mu a mentumi mmene mma ɛnkɔ.
Mouth & Throat,Swallowing & Lumps,It feels like there's a lump stuck in my throat I can't swallow away.,"Ade bi asenn me mene mu a memene a ɛnkɔ, ɛhyɛ hɔ ara."
Mouth & Throat,Swallowing & Lumps,It feels like there's a lump stuck in my throat I can't swallow away.,Ɛyɛ me sɛ dɔm ketewa bi asi me mene mu a mentumi mmene mfi hɔ.
Mouth & Throat,Swallowing & Lumps,It feels like there's a lump stuck in my throat I can't swallow away.,"Biribi asenn me kɔn mu a memene mpo a, ɛmma kwan koraa."
Mouth & Throat,Swallowing & Lumps,Food feels like it's getting stuck halfway down my throat.,Aduane no te sɛ nea esi me menmu mfinimfini.
Mouth & Throat,Swallowing & Lumps,Food feels like it's getting stuck halfway down my throat.,"Sɛ memene aduane a, ɛyɛ me sɛ ɛmmenen na akosi me mene mu."
Mouth & Throat,Swallowing & Lumps,Food feels like it's getting stuck halfway down my throat.,Mete nka sɛ aduane no agyina me mene mfinimfini pɛɛ.
Mouth & Throat,Swallowing & Lumps,Food feels like it's getting stuck halfway down my throat.,Me mene mu yɛ me sɛ aduane aka mu na ɛnsi nkɔ.
Mouth & Throat,Swallowing & Lumps,Food feels like it's getting stuck halfway down my throat.,Aduane no kyere me kɔn mu mfinimfini te sɛ nea ɛntumi nkɔ anim.
Mouth & Throat,Swallowing & Lumps,There's a constant tightness in my throat like something is pressing on it.,Mete nka sɛ biribi repia me mene mu berɛ foforo biara.
Mouth & Throat,Swallowing & Lumps,There's a constant tightness in my throat like something is pressing on it.,Me kɔn mu akyere me te sɛ nea biribi rehyɛ so.
Mouth & Throat,Swallowing & Lumps,There's a constant tightness in my throat like something is pressing on it.,Me mene mu yɛ hyehyeehye te sɛ nea biribi remia me kɔn.
Mouth & Throat,Swallowing & Lumps,There's a constant tightness in my throat like something is pressing on it.,Biribi repia me mene mu daa na ɛho yɛ me yaw.
Mouth & Throat,Swallowing & Lumps,There's a constant tightness in my throat like something is pressing on it.,"Me kɔn mu akyere paa, te sɛ nea biribi repia m'ase."
Mouth & Throat,Swallowing & Lumps,"Swallowing feels like pushing food through a narrow, painful tube.","Sɛ memene aduane a, ɛyɛ me ya te sɛ nea merepia akɔ kwan teatea bi mu."
Mouth & Throat,Swallowing & Lumps,"Swallowing feels like pushing food through a narrow, painful tube.",Menee yɛ me ya te sɛ merehyɛ aduane afiri kwan teaa bi a ɛyɛ ya mu.
Mouth & Throat,Swallowing & Lumps,"Swallowing feels like pushing food through a narrow, painful tube.","Me mene mu ayɛ teaa, enti aduane mene yɛ yaw paa."
Mouth & Throat,Swallowing & Lumps,"Swallowing feels like pushing food through a narrow, painful tube.","Sɛ merehyɛ aduane no amene a, mete nka sɛ ɛrefa kwan kakrabi a ɛyɛ ya mu."
Mouth & Throat,Swallowing & Lumps,"Swallowing feels like pushing food through a narrow, painful tube.",Aduane mene yɛ me ya te sɛ merepia biribi afiri tokuro teaa bi mu.
Mouth & Throat,Mouth & Tongue,My tongue feels swollen and too big for my mouth.,Me tɛkrɛma ahon na ɛyɛ me sɛ ɛso dodo ma m'ano mu.
Mouth & Throat,Mouth & Tongue,My tongue feels swollen and too big for my mouth.,Mete nka sɛ me tɛkrɛma no ayɛ kɛse dodo sɛ ɛbɛtena m'ano mu.
Mouth & Throat,Mouth & Tongue,My tongue feels swollen and too big for my mouth.,"Me tɛkrɛma ahon dodo, mpo m'ano mu kwan nni hɔ mmae."
Mouth & Throat,Mouth & Tongue,My tongue feels swollen and too big for my mouth.,"Me tɛkrɛma ayɛ kɛse paa, ɛyɛ me sɛ ɛboro m'ano mu kɛse."
Mouth & Throat,Mouth & Tongue,My tongue feels swollen and too big for my mouth.,Me tɛkrɛma ahon araa sɛ m'ano mu nyinaa ayɛ ma.
Mouth & Throat,Mouth & Tongue,There are painful sores on the inside of my cheeks and gums.,Apɔte anaasɛ akuro a ɛyɛ ya wɔ m'afono mu ne m'agyene ho.
Mouth & Throat,Mouth & Tongue,There are painful sores on the inside of my cheeks and gums.,Akuro a ɛyɛ ya firi m'afono mu baabi a ɛwɔ mu ne m'agyene ho.
Mouth & Throat,Mouth & Tongue,There are painful sores on the inside of my cheeks and gums.,Me nyaa apɔte a ɛyɛ ya wɔ m'afono mu ne m'agyene ho.
Mouth & Throat,Mouth & Tongue,There are painful sores on the inside of my cheeks and gums.,M'afono mu ne m'agyene ho nyinaa afefe akuro a ɛyɛ ya paa.
Mouth & Throat,Mouth & Tongue,There are painful sores on the inside of my cheeks and gums.,Akuro a ɛyɛ me ya dodo wɔ m'afono mu ne m'agyene mu.
Mouth & Throat,Mouth & Tongue,"My mouth feels incredibly dry, like cotton has soaked up all my saliva.","M'ano mu awo koraa, te sɛ nea asaawa amene me ntasu nyinaa."
Mouth & Throat,Mouth & Tongue,"My mouth feels incredibly dry, like cotton has soaked up all my saliva.",M'ano mu awo petee te sɛ nea biribi te sɛ asaawa anom me ntasu nyinaa.
Mouth & Throat,Mouth & Tongue,"My mouth feels incredibly dry, like cotton has soaked up all my saliva.","Me ntasu nyinaa asa m'anom, ɛte sɛ asaawa akyere nsuo no nyinaa."
Mouth & Throat,Mouth & Tongue,"My mouth feels incredibly dry, like cotton has soaked up all my saliva.",M'ano mu awo paa te sɛ asaawa na ɛwɔ mu resen ntasu no.
Mouth & Throat,Mouth & Tongue,"My mouth feels incredibly dry, like cotton has soaked up all my saliva.",Mete nka sɛ asaawa amene me ntasu nyinaa ɛfiri sɛ m'ano mu awo dodo.
Mouth & Throat,Mouth & Tongue,I have a constant bitter or metallic taste I can't get rid of.,M'anom yɛ me nwene anaa dadeɛ dɛ bi a ɛnte mfi hɔ koraa.
Mouth & Throat,Mouth & Tongue,I have a constant bitter or metallic taste I can't get rid of.,Daa biara m'anom yɛ me nwene te sɛ dadeɛ na mentumi nyi mfiri hɔ.
Mouth & Throat,Mouth & Tongue,I have a constant bitter or metallic taste I can't get rid of.,M'anom kɔ dadeɛ dɛ anaa nwene bi a ɛnsa koraa.
Mouth & Throat,Mouth & Tongue,I have a constant bitter or metallic taste I can't get rid of.,Tebea a m'anom yɛ me nwene te sɛ dadeɛ no mpa koraa.
Mouth & Throat,Mouth & Tongue,I have a constant bitter or metallic taste I can't get rid of.,Manya anofaenwene bi a ɛnte sɛ fwee na ɛntumi mfi m'anom.
Mouth & Throat,Mouth & Tongue,"My gums are swollen, bleeding, and tender when I touch them.","Me sekyire ahon, ɛregu mogya, na sɛ meka a ɛyɛ me ya paa."
Mouth & Throat,Mouth & Tongue,"My gums are swollen, bleeding, and tender when I touch them.","Me sekyire ahon na ɛrepue mogya, na m'ani nnye ho sɛ meka koraa."
Mouth & Throat,Mouth & Tongue,"My gums are swollen, bleeding, and tender when I touch them.","Sɛ meka me sekyire a ɛyɛ ya, ɛfiri sɛ ɛhono na mogya gu mu."
Mouth & Throat,Mouth & Tongue,"My gums are swollen, bleeding, and tender when I touch them.","Me sekyire no ahon na mogya repue mu, na ɛyɛ mmerɛ dodo sɛ meka a ɛyɛ ya."
Mouth & Throat,Mouth & Tongue,"My gums are swollen, bleeding, and tender when I touch them.","Mogya gu me sekyire mu na ayɛ kɛseɛ, na ɛyɛ me ya dodo sɛ meka."
Jaw,Pain & Clicking,My jaw is clicking and locking when I try to open my mouth.,"Sɛ mebue m'anom a, me mfe kɔteɛ bɔ dede na ɛsi."
Jaw,Pain & Clicking,My jaw is clicking and locking when I try to open my mouth.,M'abogyeɛ bɔ kraba na ɛkyere sɛ merepɛ sɛ mebue m'anom.
Jaw,Pain & Clicking,My jaw is clicking and locking when I try to open my mouth.,"Sɛ mebue m'ano a, me mfe mu to na ɛsi koraa a mentumi mbue bio."
Jaw,Pain & Clicking,My jaw is clicking and locking when I try to open my mouth.,M'abogyeɛ kyere na ɛbɔ dede bi sɛ mebue m'anom a.
Jaw,Pain & Clicking,My jaw is clicking and locking when I try to open my mouth.,"Sɛ mepɛ sɛ mebue m'ano kɛseɛ a, me mfe no mu bɔ krakra na akye."
Jaw,Pain & Clicking,"It feels like a deep, agonizing toothache spread all across my jaw.",Te sɛ se-ya kɛseɛ bi a ɛyɛ yaw paa atrɛw me mfe nyinaa mu.
Jaw,Pain & Clicking,"It feels like a deep, agonizing toothache spread all across my jaw.",Me se reyɛ me ya dodo na ɛyɛ me sɛ ɛretrɛw afa me mfe nyinaa mu.
Jaw,Pain & Clicking,"It feels like a deep, agonizing toothache spread all across my jaw.",Se-ya dɔnkron bi a ɛteetee me atrɛw m'abogyeɛ nyinaa.
